0_mean_shift,0_var_shift,0_psi,1_mean_shift,1_var_shift,1_psi,2_mean_shift,2_var_shift,2_psi,mean_confidence,confidence_trend,batch_size,batch_id,ground_truth_drift_label,adwin_alarm,ddm_alarm,kswin_alarm
0.1476884241830314,-1.6643168340760424,0.22838129058543283,-0.0755010081458023,0.6285931169786672,0.32804706338213035,0.08450500927824844,0.3177832540644303,0.19407862726277358,0.8515841918066865,-0.001124300528050291,50,0,0,0,0,0
-0.9007876175223135,0.04360682400053584,0.3158564772460837,-0.43952684660497976,0.310292989279338,0.1633674724256334,0.2184229895518346,1.1097552371316732,0.10913872720489531,0.8373279515552398,0.0006508131652245292,50,1,0,0,0,0
-0.18261846018517947,-0.3423567318966487,0.1093715227723969,-0.6891224545007342,0.8146313259838092,0.33241771868909253,-0.49567494649678423,-1.0777361192139505,0.18949697478162117,0.8718870856701932,-0.00040172450251165713,50,2,0,0,0,0
-0.2447717899307449,-0.3972173331777391,0.38551480458119913,-0.23587338138389313,0.8675887682020758,0.45379586118960424,0.4022559408205808,-1.167016161335832,0.06972630619057138,0.8467354159763373,0.003611551315041361,50,3,0,0,0,0
0.44023853150184333,0.024613223465917322,0.19788919611659203,0.9004419662256113,-0.18067117511177777,0.292403165217483,0.1081616467856481,0.6014904533142991,1.2575532436254693,0.896185885365375,0.001349267548102747,50,4,0,0,0,0
-0.1169918780784549,-0.7600946697113562,0.19687076917939952,0.24186342499473046,-2.0309533037670597,0.36895088271182,-0.5495348207800976,-0.4123655749927302,0.21038496636507203,0.8887468523640155,0.0019193025484369709,50,5,0,0,0,0
0.40444478700483977,-1.0717681395375012,1.379046396778205,-0.05380113161920441,-2.292829704375758,0.3293089576499223,-0.7809096211216291,-0.8596653452932106,0.14583477618317447,0.8790101274334249,-0.0010538635658958724,50,6,0,0,0,0
0.2819568086287303,-0.15045735448332742,0.12517728898211156,0.6984453961518993,-0.21352044320808972,0.24848631786458455,0.17345253191714516,0.3063963446566129,1.2185171102930183,0.8918104538586565,0.0006814799918117213,50,7,0,0,0,0
0.017602338218374314,-0.6977404785304948,0.18450962498228568,0.12306883097990973,0.32421146462481687,0.18728306855860355,0.07192955576789206,2.534071937621773,0.2657721074600616,0.8897535451920531,-0.0026226552930480418,50,8,0,0,0,0
-0.4111186975262964,2.0623490484915115,0.26706553389631016,0.06664035725478801,-0.613992339160859,0.17805496728997058,0.7150000440042028,-0.05139264118170317,0.18235422835940765,0.8767986164021541,0.0021527318490595078,50,9,0,0,0,0
-0.1971261322305864,-1.3965408194297986,0.19750095940271586,0.3099364002227363,1.8188594821388824,0.29863749144826446,0.2426588629429327,-1.6494525335264587,1.2693332924093101,0.8652017982132618,-0.0007921147114361721,50,10,0,0,0,0
0.37258442208377573,1.3579089508480067,0.2059283111761174,-0.1613418427640747,-2.229612486239385,0.40076026098396333,-0.6935717970948589,0.9836709430058708,0.2813353646486826,0.8754412821099189,-0.001362986001625566,50,11,0,0,0,0
0.4612493231151866,-1.2474312686538793,0.1298888465117766,0.14026495470664724,0.9112383706710192,0.21340733978249904,0.5959319125942502,-0.9465119486296896,0.36782828378757254,0.8840109147487409,0.0007884235063080903,50,12,0,0,0,0
-0.32957864751420995,1.4625478237797527,0.15227265265202627,-0.35265196496768336,0.5978250609825739,0.17008389248558742,-0.35135221908586,-0.8994090946892719,0.2142895553235086,0.8894518624191002,0.0005573973319888875,50,13,0,0,1,0
0.10387389940272396,-0.6027980958228252,0.2083801661709429,-0.16194359888398502,-0.036716613931398356,0.07060578024166754,0.2734754186217492,-1.4390261457664426,0.1326569286820507,0.8924011623035943,0.0012285298759256243,50,14,0,0,0,0
-0.4787427492793954,0.48135777720234874,0.19344904813301475,-0.07717343844799807,1.4333968719792978,1.4622979126186246,-0.5978885652616048,0.38015298687190757,0.1806050360238491,0.9086263371957465,0.0025374589684531205,50,15,0,0,1,0
-0.23068296357214813,0.7612917358816409,0.14860419289946306,-1.3795392549128458,-0.2625348430387682,0.3894714979711275,0.2103917978781613,1.8121229933691492,0.10444459503439951,0.8371080015251404,0.00020005946532990098,50,16,0,0,1,0
0.08776097013709006,-1.356371715402049,0.4971241370854708,-0.16488370963173526,0.920045529746286,0.4124507579612342,0.4480106274807909,-0.45067307601601314,0.1692251533700492,0.8877121523329792,-0.0011197782675694027,50,17,0,0,0,0
-0.45301407199363286,1.1680050949214493,0.24613242096515103,-0.47736286651075144,1.6266446032725188,0.14756170621591874,-0.4921270070837984,1.021169703256314,0.16430388948236055,0.8802493098129834,-0.0012589166876934828,50,18,0,0,0,0
0.5642310710721574,-1.2089717865888234,0.16717804127945182,0.10712775234467564,-2.913024476223608,0.41893445453081674,-0.24843495688771355,-2.9116595943539645,0.18422094686438178,0.860474929734515,0.001704047067442546,50,19,0,0,0,0
-0.6163903091369702,0.7911579519069889,0.28538727591838364,0.4596342290326838,-1.0953261091938646,0.1972590058932757,0.09285857858464563,1.2873609392521743,0.15290284287534264,0.8543969120397102,0.0019373114772636667,50,20,0,0,0,0
-0.11976391108230278,1.3214463599968571,0.21467421897033323,0.14149418454043072,-0.6370779322223328,0.3529918323251085,-0.583758888987056,-0.6701437599753239,0.24411849461963925,0.8883168584960428,0.00029923876958900793,50,21,0,0,0,0
0.11957905248859912,-2.0566401382729733,0.30759318262363117,0.34812647303755284,-1.146870624274655,0.31780067481087615,0.1853267204178506,-1.6249491943411112,0.10320554319798568,0.8683082263593334,-0.0005816262284650848,50,22,0,0,0,0
-0.2998264591048123,-0.02805186310892349,0.26206276386986915,0.5678476716597185,-0.997593534190548,0.12753282469762633,0.24934931650236614,-0.626029788803879,0.16807902995529844,0.8818964234993777,6.267440845405459e-05,50,23,0,0,0,0
-0.22879407774711247,-0.1629740548790135,0.17827286105305895,0.22664128327681965,2.1031537562450726,1.4499604947991678,-0.3446195256366842,0.4902959245327585,0.28198937851424655,0.8820125503720315,0.0012231953306485206,50,24,0,0,0,0
0.4194102987797601,0.17002249810016146,0.17917384972890557,-0.6437963166939413,-0.8874647805588438,0.28944458347838053,0.4291228308797468,0.8279982827932262,0.24563647781036577,0.8473938369972792,0.000949847275605046,50,25,0,0,0,0
0.39261027453182695,-0.1401563176713001,0.054708712126635285,0.35316608414919326,1.0768686236384895,0.352032276053857,0.1803653288942071,-0.8811093989877739,0.12835766761261364,0.9070838086817576,0.0008713532124370802,50,26,0,0,0,0
0.5177496412452172,-0.06496595564164309,1.3301258840711445,0.38836962992054946,-0.40455296287142417,0.2842117589515662,-0.131617963836967,1.4308604367833855,1.3313278396045374,0.8682818600187316,0.00016456889711230765,50,27,0,0,0,0
-0.2766008924997605,2.749933854921231,0.24453300211402743,-0.22956228876329554,-0.9818514037381281,0.09939497434416725,0.09820884034215815,1.9879957929684942,0.20155826696271276,0.8899070241152954,0.0009455583889171981,50,28,0,0,0,0
0.754340746246891,-1.584449921539088,0.21070819477718652,0.39655967492985056,-0.1380874887980994,0.2516666964950866,0.3065744616944066,-0.7566729144445139,0.19344904813301475,0.8824783072180469,0.00023421248677107438,50,29,0,0,0,0
-0.12806180627261377,1.8053907233397624,0.1375857688812466,0.0662276347524342,-1.90095464338739,0.3080898260958943,0.12061285306900604,-0.6353161081155214,0.16815042419282356,0.8980348517349487,-0.001581989453567852,50,30,0,0,0,0
