f1_mean_shift,f1_var_shift,f1_psi,f2_mean_shift,f2_var_shift,f2_psi,f3_mean_shift,f3_var_shift,f3_psi,f4_mean_shift,f4_var_shift,f4_psi,f5_mean_shift,f5_var_shift,f5_psi,f6_mean_shift,f6_var_shift,f6_psi,f7_mean_shift,f7_var_shift,f7_psi,f8_mean_shift,f8_var_shift,f8_psi,f9_mean_shift,f9_var_shift,f9_psi,f10_mean_shift,f10_var_shift,f10_psi,f11_mean_shift,f11_var_shift,f11_psi,f12_mean_shift,f12_var_shift,f12_psi,f13_mean_shift,f13_var_shift,f13_psi,f14_mean_shift,f14_var_shift,f14_psi,f15_mean_shift,f15_var_shift,f15_psi,f16_mean_shift,f16_var_shift,f16_psi,f17_mean_shift,f17_var_shift,f17_psi,f18_mean_shift,f18_var_shift,f18_psi,f19_mean_shift,f19_var_shift,f19_psi,f20_mean_shift,f20_var_shift,f20_psi,f21_mean_shift,f21_var_shift,f21_psi,f22_mean_shift,f22_var_shift,f22_psi,f23_mean_shift,f23_var_shift,f23_psi,f24_mean_shift,f24_var_shift,f24_psi,f25_mean_shift,f25_var_shift,f25_psi,f26_mean_shift,f26_var_shift,f26_psi,f27_mean_shift,f27_var_shift,f27_psi,f28_mean_shift,f28_var_shift,f28_psi,f29_mean_shift,f29_var_shift,f29_psi,f30_mean_shift,f30_var_shift,f30_psi,f31_mean_shift,f31_var_shift,f31_psi,f32_mean_shift,f32_var_shift,f32_psi,f33_mean_shift,f33_var_shift,f33_psi,mean_confidence,confidence_trend,batch_size,batch_id,ground_truth_drift_label,adwin_alarm,ddm_alarm,kswin_alarm
40.739310000000046,23154.65670210609,0.07456148784537771,79.46964000000003,2286.2867099461146,0.277037881278014,-19.364819999999554,269754.2281534759,0.2821454163756557,167.77848000000017,19353.670363232726,0.27024054487507543,-184.13811333333297,195635.47209833772,0.2512544000348587,279.1381633333326,371243.40685363393,0.2674039005292931,79.68746666666675,16257.624751777781,0.10410653187383231,0.017366856666666652,0.022592272348157333,0.10408341243583369,0.02159207333333335,0.0304081014069731,0.14797400267614672,0.005041810000000035,0.026527689859279967,0.08400150459468059,0.06281669333333334,0.030312930456559056,0.17868515751328692,-0.03698905000000002,-0.010627392298276833,0.2667893677920431,0.06800438000000003,0.04076484644309667,0.14236810955487925,-0.010713336666666684,-0.004979338646503038,0.0808211259641785,-0.0023507999999999585,0.006391095948062676,0.12177939157797445,0.035732056666666734,0.021821362944846823,0.16191305038088727,0.08098349666666665,0.038959215217349435,1.2774425112390082,-0.003808760000000022,0.014268054886359446,0.18298380748916648,-0.04399133333333333,-0.03568220268712888,1.2693332924093101,0.016415418333333265,0.055937421316644156,0.37675051966066714,0.017016606666666684,0.01221205506358803,0.3152268981163248,0.0008435900000000052,-0.01432866058810003,0.18235422835940765,-0.00027126000000002315,-0.0057543426090163816,0.27516938507427136,-0.0003884199999999727,-0.004296523843976684,1.3874420715464995,-0.009549886666666646,-0.009764611466787417,0.278981467749249,-0.013574153333333339,-0.00444578341084155,0.1441640449158858,0.017033069333333345,-0.0019133661659876816,0.16717804127945182,0.06285973333333328,0.027772069312203114,0.2574215462144809,0.0691711933333333,0.05482045462700937,0.13368463480523107,0.04239965300000001,0.01926742371521503,0.22628446977788522,0.0045396289999999895,-0.003211531491687512,0.14229671531735416,-0.019330669999999994,-0.0107383441650339,0.14756170621591874,-0.023323374000000008,-0.01728085346376061,0.17334402085386302,0.9736105772642891,-0.0006674501218308425,50,0,0,0,0,0
-68.8572633333331,11546.467575234972,0.291941492206671,68.43885666666665,16217.038899142353,0.29933558864233883,-34.81853333333311,88159.75538594718,0.05470871212663529,50.39158333333353,173849.00264763355,1.2593401106273066,81.12095666666642,132577.57517428766,0.06290011839255207,182.77399333333278,37630.32674929011,0.11830910404744457,29.142399999999725,28218.452807759997,0.12207438399767903,0.040129826666666674,0.015522773422803116,0.08035612065345046,0.015412123333333305,-0.012011285858343448,0.13418749648765615,0.01337637666666669,-0.0025147311672517186,0.30005071103636904,0.0448828366666667,-0.012707961370894,0.08358920813445259,-0.06433128999999999,-0.04517539524411135,0.20342498546768692,0.0021186700000000447,-0.0231855432655503,0.420374486190881,0.014600893333333337,0.06804176167760578,0.19791631390350914,-0.0013939700000000221,0.005514804998657703,1.684126028526059,0.031214810000000037,0.046148371087081044,0.1744622921992405,0.02535497999999997,-0.031802298346151586,0.42904283316421715,-0.04013393666666673,-0.04831853516756024,0.2546183921973492,-0.09517654000000003,-0.06336085917347668,0.27468281777336945,-0.07393767666666662,-0.06610956011095583,0.16870744247984626,-0.004738890000000023,-0.014380107588278027,0.28043437597283594,7.443666666664961e-05,-0.0005636893910069274,0.1728948813625514,0.050574640000000004,0.11993445071620829,0.11497208500105265,0.023511720000000014,0.018370187709114118,0.22416020297015496,0.01470293999999997,-0.0064426648983188055,1.2887344458912104,0.01889201333333332,0.0018377890095943109,0.2173640331724274,0.010634459333333346,0.0074534115147920355,0.11605484584195153,-0.0016025566666666713,-0.003814142097018261,0.2083538256668828,0.00415755000000001,-0.008186462036586174,0.4217596238547174,0.0014209649999999963,-0.003605568729162038,1.3524232547189812,-0.010289010999999987,-0.00922379147847423,0.18977997728689405,-0.03129508133333335,-0.014243522013263274,0.3184645644453561,-0.053495757333333324,-0.026258221040486685,0.19269653843602028,0.961577338108656,-0.0013150571521225822,50,1,0,0,0,0
-8.338033333333101,38618.78907437442,0.13646688644231164,-39.230503333333445,1738.9242076855735,0.1379980653414746,18.770183333333534,-7658.009224745794,0.04200075229734029,-15.337369999999964,54780.43124957755,0.22692392800618733,-143.40778999999952,431663.7365693047,0.25370337895657663,25.183020000000397,108435.50469578756,0.08893034479387649,-15.359800000000178,37990.32012478667,0.22979804866110576,0.08246416999999998,0.06759106527993719,0.3617442913740499,0.07926772666666665,0.04289567440022564,0.412918377181407,0.045790510000000006,0.017361534467578224,0.24758532918873796,0.09543992000000001,0.11626476141872077,0.1459954181046384,0.07832307,-0.008398799076915861,0.34319379442543857,0.04227169666666675,0.016018522172001885,0.3468628652715593,0.01610746333333335,0.021697045856299745,0.1763182187163689,0.02382671333333325,0.0022993748502792496,0.11561364810766739,0.07196363333333344,0.060904445178335764,0.10978381923262488,0.0832539166666666,0.13400976561741024,0.4336530064517175,0.06862701999999998,0.028093785742395336,0.20405517569100323,0.08064558666666666,0.026751344160240165,0.12282187826151877,0.03834775333333329,0.0032139576760931154,1.2493618373595523,0.0036263033333333305,0.0018028974571494896,0.2968703324058669,0.003783020000000026,0.0009812839731553405,0.1977476981088943,-0.002904773333333305,0.026999586266589215,0.16563643325664332,-0.007375016666666651,0.03033762136565161,1.3613878994091575,0.013031933333333301,0.00340588425974845,0.16766673349507047,0.03205173333333333,0.004618286318260445,0.32150123699110666,0.048532671,0.01747140850377398,0.36985303799287766,0.05470318666666665,0.04271849631344685,0.16430388948236055,0.03544493000000001,0.020099995412635293,0.34998996422316614,0.01654922099999999,-0.0022256095422647244,0.28354581743837637,0.013259102333333342,-0.007229883107477519,0.3049795512355649,0.012735562000000034,-0.0005445348800925294,0.10175051005968204,0.02503137233333333,0.018106725384277707,0.1633674724256334,0.9723706360173111,-0.0006059307365049889,50,2,0,0,0,0
42.23307,-657.3336992704426,0.21210962073205397,14.144866666666758,-58788.06416646225,0.2202035095802266,34.42527333333351,175648.43973745184,0.13945248738622076,232.9666299999999,25587.95114640426,0.19344904813301475,199.32811666666657,75040.3351223059,0.36146397875494984,24.91162666666696,604686.4523370275,0.29933429977469944,21.144766666666783,51744.20239260113,0.3739366262676857,0.02557466999999991,0.056887322006238084,0.19721821670943482,0.04386912333333337,0.06878816538044093,0.3123754638760951,0.08618384666666673,0.04551802959855044,0.37510677434684936,0.023049546666666698,0.037718203430466,0.12424625210786833,0.06441395333333338,0.04686588549765866,0.35836998150539445,0.03661595333333334,0.01996175661749442,0.16846472128124057,0.04512565666666671,0.03780197186607359,0.1339166980351259,0.1060486366666667,0.05529919572331587,0.2040933488634627,0.04783318000000003,0.04337145997780251,0.24452962447465623,0.026377253333333295,0.04636790972344418,0.115511975571444,0.07835134333333338,0.1120447906417816,0.26533856722592386,0.018585559999999945,0.024692073647628293,0.23607821295490283,0.055716463333333355,0.028580863229084943,0.22081495873935406,0.060351659999999974,0.030774862475989193,0.49712413708547076,0.03295098333333332,0.01817407857799161,0.22005014354710378,0.027096263333333342,0.002064583019122948,0.30670654943160985,0.027820473333333318,-0.017417854569523432,0.17827286105305895,0.07595183000000005,0.06454142559383946,0.11154163222802702,0.06024317333333337,0.04736353820051163,1.2593401106273066,0.02283885100000002,0.02387437489489972,0.21646304449658077,0.0037705733333333324,0.007853163119450578,0.3186486191627096,-0.010205059999999988,-0.011337508841394266,0.1413256228713349,0.006736891000000009,0.0014572730946129688,0.07783552502026939,0.02643599233333331,0.02243612815799466,0.2746806928586527,0.013784755333333343,0.012996481244680688,0.06094303835741675,-0.012737754333333337,-0.012615041735281635,0.1441640449158858,0.9923047372741577,6.70070074676308e-05,50,3,0,0,0,0
58.8996699999999,20690.39163198555,0.22353001274683862,-14.250679999999988,-16324.970685633074,0.13328650781180953,20.448300000000245,58574.324084638036,0.06438516953114748,-92.24354666666682,113662.48019772768,1.1985368471824978,-130.28634999999963,-251405.7371580538,0.19879018479243865,128.98949666666658,146795.45655480633,0.1637100401051421,2.873299999999972,23466.93546759672,0.30233614298171113,0.006199237333333274,-0.0014934016598351918,0.1480503984315374,-0.00808355999999999,-0.010228186242644252,0.43173975720107033,-0.03584794000000002,-0.0192579368499588,0.4798080958712126,0.0044308199999999465,-0.01316480530203984,0.1433521019476198,-0.013035890000000105,-0.025113903242358973,0.13867198460456656,-0.019905046666666648,-0.012659739586615412,0.10927764934066254,-0.041309516666666685,-0.035625529367212375,0.2206158060404546,-0.018146846666666716,-0.014346927226845572,0.21070819477718652,0.07578994,0.010366170550521997,0.3859238095214993,0.0013185926666667291,-0.024242595514157278,0.14048724572988983,0.0077899833333333335,0.018739133415303644,0.34489698173219513,-0.020587303333333362,-0.06310030737714611,0.09664176354591782,-0.009020050000000057,-0.02128168716934148,0.3754953491242844,-0.023214833333333323,-0.006969282892145573,0.18728306855860355,0.00032848000000001987,0.030628673708987718,0.07347434635571316,-0.03157665999999998,-0.04602021881295588,0.15047732838457728,-0.019831149999999992,-0.03147961381509284,0.2508432701798417,-0.02667693066666671,-0.024205042919124717,0.23441614947519318,0.03705622666666669,0.036000942004829506,0.24979936689655502,0.05868065433333333,0.026307305791132142,0.3636116209725815,0.0332809,0.014946967856469644,0.1584736416780354,-0.008458773333333336,-0.016593012929669426,0.20898401589019913,-0.006167515666666651,-0.006897478705928592,0.14846269489176536,-0.010775008333333322,-0.009058770127402164,0.15847364167803538,-0.017392692,-0.005937984342029027,0.2086963933463915,-0.03374087966666667,-0.021515208508560882,0.1904101675102104,0.9672745513581514,-0.00019200328648666715,50,4,0,0,0,0
-53.06970333333334,-2550.1792500582233,0.13080059246525932,25.100136666666458,44940.571323089214,0.2030042415941723,32.80831999999987,-23056.203451332403,0.09980727080439525,-15.429869999999937,43628.929215639364,0.037561634278141326,-104.27023666666673,36757.97231360618,1.6139099885095798,161.6253600000009,-526242.2355060605,0.11471265943182077,-16.350333333333083,-14521.133798822237,0.14229671531735416,0.001223257666666644,0.004007337797948637,0.08893034479387649,0.029283653333333437,0.02637860906122816,1.3874420715464997,0.013794516666666756,0.019487226260235635,0.5476347715295606,-0.00030855333333346113,-0.002788585201582372,0.19503076852054735,-0.03621504000000009,0.01161425156943334,0.2428209961212196,0.048324089999999986,0.03972807324773171,0.13867198460456656,0.003243706666666596,-0.025880856565353418,0.2471982590800728,-0.012949923333333307,-0.01349207693549584,0.33914188315573746,-0.07893564000000003,-0.07989614006950158,0.35348847579737175,-0.01448232100000002,0.02022363396258775,0.2292137170857712,0.007084606666666632,0.01614248356467314,0.23918965442044335,-0.019670486666666653,0.014773247238441076,0.16470796790881687,0.0371235766666666,0.07520076605738606,0.06972630619057138,0.03737663666666666,0.03812916319595296,0.2002270358214064,0.004143750000000029,-0.014485933614720833,0.17016364222336094,-0.00034630333333335317,-0.033291639402194144,0.2559653464709662,0.02240682999999996,-0.008942706456001884,0.12835766761261364,-0.011636995999999983,-0.01076402237712121,0.1805582929984011,-0.02097029866666672,-0.01818585742597071,0.10678067873513586,-0.02197948166666669,-0.007226594872286898,0.16191305038088727,-0.011230101666666659,-0.024006796869064033,0.3810725316829051,0.017125293333333347,0.002802789633685507,0.3205680347757487,0.028897414666666704,0.009462074358648483,0.3354716457044058,0.01512252633333333,0.011810442618717174,0.17681666130954427,-0.009698478666666663,-0.005499146468375415,0.28944458347838053,-0.011428121000000013,0.0054198953576450395,0.19573130101240263,0.9642726925662342,-0.0008399128950871464,50,5,0,0,0,0
-54.06805333333341,-28630.37052209847,0.17917384972890554,70.00545666666676,-9521.149864421983,0.11901130940770036,-40.60508333333314,-189602.74287052976,0.33698114224663717,105.7641699999997,135790.32268335926,0.19781909234641942,139.90627999999992,-20897.677563335747,0.23413614030482707,-171.0708433333334,403911.860988833,0.3056632572418807,28.871733333333623,17380.973359617783,0.08503151273836577,0.06067155766666665,0.030680110019417936,0.3134309627553183,0.07085397999999987,0.02824828319478892,1.4559551731132852,0.011350823333333315,-0.005394823375693053,0.11408246920850444,0.07115852,0.0648391856509965,0.12517728898211153,0.04139789333333338,0.037866021789581775,0.17210688147864775,-0.004376849999999988,-0.008005189184251499,0.14236810955487925,0.029349839999999988,0.03301860307316001,0.3239897558221335,0.005559000000000092,-0.002013960709413322,0.1502822354121186,0.08552723666666673,0.0543387149540511,0.18914978706357768,0.07077538900000002,0.0778970418992525,0.12835766761261364,0.09486760666666677,0.10459580542537311,0.22481821245920308,0.06712999999999997,0.03983877200909999,0.1441640449158858,-0.012757430000000014,-0.03697513004326457,0.1298888465117766,0.012878543333333325,0.0056763225229957415,0.1752171563389772,0.04809689666666661,0.06739820439095373,0.13078959908351906,0.00517036999999998,0.013885855428203323,0.1480503984315374,0.015097389999999988,0.0309176280188213,0.23264004107630087,0.012613017333333337,-0.004546286402499641,0.16094195793486799,-0.019644038000000003,-0.033374532744472774,0.291941492206671,0.011421681666666711,-0.014225076334633692,0.24758532918873793,-8.851833333331505e-05,-0.018029273045348564,0.14673686330093144,-0.0009265099999999638,-0.00783431425719136,0.31717142783896407,0.011979177999999993,0.011994359189938571,0.13086915311608488,0.011598140666666673,0.0018169304180610454,1.2622663241590524,0.043491374666666666,0.029612811971549115,0.24569755207391894,0.024265089666666642,0.006407758850708659,0.23947611035903996,0.9819989144450738,-0.0009920893778938996,50,6,0,0,0,0
63.345313333333365,-29307.456907149783,0.27150031422815063,-51.28182000000004,-8782.914329303894,0.06931400973034339,135.45171666666647,-8635.510011278442,0.11471265943182077,-200.96610999999984,20319.32766047935,0.15657191372146337,-243.8425833333331,-84027.65199526306,0.18298380748916648,-247.86261333333323,-107234.36790694529,0.35788182074720704,-43.78783333333331,-37258.05794563888,1.2524086437606605,-0.053527575666666716,-0.04825090037578836,0.13758576888124663,-0.061560306666666675,-0.045958787802825696,0.29390879120830965,-0.003064079999999969,-0.02100922646637414,0.29390879120830965,-0.07555960333333334,-0.06459427170329776,0.31425697227551663,0.0027739733333332905,-0.02492765519954729,0.2249132894111231,-0.047914969999999946,-0.03019377429232243,0.13086099332104414,-0.01709948333333336,-0.041314484781931726,0.20626921339882034,0.03436306,9.192503992199591e-05,1.3757394128613851,-0.06075509666666673,-0.037536852591345315,0.29478572013780446,-0.07250953900000001,-0.07781502418893008,0.26870083031618813,-0.040237923333333286,-0.08833241793226677,0.14846269489176536,0.006371533333333401,-0.012826729177127572,0.1866528783352872,0.02850902999999999,0.014862425630326886,1.3237421496163322,-0.03352099333333336,-0.031833566272131415,0.1143003629715928,-0.03816765,-0.0346121660840735,0.18298380748916648,-0.014365373333333348,-0.038464506013744355,0.09509632436828767,0.02850680333333333,0.01915085509135494,0.31522689811632487,0.016738310666666645,0.007920988930019829,0.2665714740289547,-0.03426562799999999,-0.02036319420785372,0.12712052823739833,-0.013151825000000006,0.04429156117027319,0.19074395121306711,-0.022628948333333343,-0.011609695839466222,0.14180802310173554,-0.03152052999999999,-0.015752010690867766,0.20485117262614586,-0.03185686866666666,-0.014327279194502836,1.355493777334144,-0.022739352666666685,-0.014040856196309657,0.24835928267232799,0.006267410666666667,-0.002151169130269817,0.19109185971365347,0.03231075633333334,0.0058936927456901544,0.3152268981163248,0.9700832777815606,-4.094272241303586e-05,50,7,0,0,0,0
13.814356666666527,36169.84877257189,0.09446613414497135,-78.67926666666631,49669.5443612471,0.13078959908351906,-151.0287333333331,-48472.799842155655,0.17917384972890557,-45.573173333333216,-233717.78291519778,0.29573784996119146,95.27071999999998,-170877.62414140487,0.17091850636309766,19.220823333333556,-501955.9513818475,1.2268438478963513,-22.612099999999828,-6588.996294510012,0.13328650781180956,-0.006912037666666704,-0.02442844888914736,0.26924315618436045,-0.03958535000000002,-0.023583839381251512,0.27391854826927575,0.0065513333333333534,0.010177802771157748,0.11838173027794151,-0.015121823333333284,-0.0601510920952433,0.2164871042429326,0.0013970133333332524,0.00213183777327218,0.20843989273955174,-0.04764319999999997,-0.03227035805836401,0.2841520323829574,0.08129095999999997,0.08699285649266694,0.07856401458142329,0.00704070999999995,0.023386617631523297,1.5511505700569772,-0.0435264866666667,0.06779382034465581,1.3295781831003948,-0.02112334133333338,-0.10610311629088558,0.30663540405114825,-0.012597637333333356,-0.06444035002371643,0.16766336761474548,-0.024529143333333336,-0.021447636938229736,0.2341361403048271,-0.062129616666666665,-0.048130977381580425,0.16654785105613548,-0.02909493000000002,-0.029419580115390837,0.15657191372146337,0.012551923333333326,0.007087972164265738,0.15413998225055794,0.07260986333333333,0.1219805344698771,1.2256210800072753,0.029523893333333273,0.03667197687648901,0.1353136326449128,0.009828220666666693,0.004877641044578794,0.18298264088395547,-0.0030316946666666955,0.010705817411627641,0.3348432331798579,-0.03643286466666665,0.020021833083846002,0.19573130101240263,-0.03921630499999998,-0.025151696299835546,0.07249438836084547,-0.01569652333333338,-0.013840828112816526,0.4296904590350127,-0.0075085006666666815,-0.009515134276382594,0.2797034637659973,0.012117064000000025,-0.0019332075033292387,0.2083538256668828,0.019316003666666692,0.0057389467827962705,0.13118111083050507,-0.008213024,-0.009160528299751221,0.13585650291542037,0.9771357673870718,0.0009059066025490496,50,8,0,0,0,0
-42.69312000000002,48865.698223856016,0.1738278395225601,-51.98978666666653,44525.18087154819,0.2841760076616927,-12.278263333333598,-165445.53703229805,0.3043745873638114,-140.17182999999977,21698.49159139674,0.13937251709642184,27.925616666666656,-408914.1319992824,0.08358920813445259,-456.91953333333277,-317143.82364003523,1.376424814133494,-72.46983333333355,-42860.737473505564,1.3068694507498968,0.04622937466666671,0.0914221769629959,0.3015230368312263,0.020573136666666658,0.03880018277418559,0.11995943480038812,0.013498966666666667,0.045015278567005115,0.14003469748370778,0.021754173333333293,0.042530660785166624,0.13695557865793026,0.06904822,0.09938667626836628,0.1304805783386498,0.05497921333333328,0.010658257472438051,0.2809242347936656,-0.08067980666666666,-0.0599798712044741,0.4757561846015115,-0.0554008966666667,-0.03600605426470985,0.18298264088395547,-0.05798742666666673,-0.0916009465594729,0.17271383063054668,0.03690804533333336,0.024829598110461065,0.22221531101102163,0.04593030733333342,0.14633540430901085,0.16969531770815233,0.08141016333333329,0.1164717868966659,0.06290011839255205,0.05638802333333326,0.040830474269687736,0.13758576888124663,0.005609906666666664,-0.010398712096454772,0.2083538256668828,-0.06189868666666665,-0.04213643272608715,0.23032452984071963,-0.09239445333333332,-0.07541312550127262,1.6980579648563185,-0.07318381666666667,-0.05130330568323105,1.2460478864996563,-0.043735839333333346,-0.03071014525528032,0.09509632436828769,-0.03255379466666669,-0.02446809068770711,0.14139572664150754,-0.011981515333333331,-0.021449252065469944,0.08400150459468056,0.04964651500000003,0.0391752541476122,1.459453684687491,0.07390717666666669,0.04379283654805362,1.3285398053535136,0.029747624000000014,0.01432086073731606,0.16938335999373216,0.008358620666666663,0.007519287965875202,0.08830015457056013,-0.006883315666666653,-0.006787551965478596,0.17827286105305895,0.000786245333333338,-0.004713024577194691,0.058219189956736285,0.9571992490386577,0.0007169524554879222,50,9,0,0,0,0
